index,name,actives,date,credits_all,deposits_all,income,owner,group.x,group.y,status,rating,groups,y
1325,ПОЛТАВА -,1131294,1072010,762986,878987,1756,"Олександр 
Некрасов і сини",4,ukraine,NA,112,2,138
1326,ПОЛТАВА -,1382029,1072014,936687,1070900,11728,"Олександр 
Некрасов і сини",4,ukraine,NA,112,2,138
1327,ПОЛТАВА -,1377951.59,1012014,900569.5,1073366,30149,"Олександр 
Некрасов і сини",4,ukraine,NA,112,2,138
1328,ПОЛТАВА -,1214749,1012011,791674,962081,3545,"Олександр 
Некрасов і сини",4,ukraine,NA,112,2,138
1329,ПОРТАЛ,156743.18,1012014,105035.92,2757,-1129,"Вікторія 
Єфремова",4,regionals,NA,233,4,198
1330,ПОРТАЛ,131067,1072014,92473,6766,40,"Вікторія 
Єфремова",4,regionals,NA,233,4,198
1331,ПОРТО-ФРАНКО,673885,1012011,411072,392384,71,"Мирослав 
Школенко",4,ukraine,insolvent,143,3,52
1332,ПОРТО-ФРАНКО,957441,1012013,571390,533791,809,"Мирослав 
Школенко",4,ukraine,insolvent,143,3,52
1333,ПОРТО-ФРАНКО,765600,1072011,467551,471371,467,"Мирослав 
Школенко",4,ukraine,insolvent,143,3,52
1334,ПОРТО-ФРАНКО,1317327.09,1012014,707825,652227,273,"Мирослав 
Школенко",4,ukraine,insolvent,143,3,52
1335,ПОРТО-ФРАНКО,1427363,1072014,863742,688929,23785,"Мирослав 
Школенко",4,ukraine,insolvent,143,3,52
1336,ПОРТО-ФРАНКО,863190,1072012,479881,472021,41,"Мирослав 
Школенко",4,ukraine,insolvent,143,3,52
1337,ПОРТО-ФРАНКО,1093977,1072013,600553,572281,2366,"Мирослав 
Школенко",4,ukraine,insolvent,143,3,52
1338,ПОРТО-ФРАНКО,497581,1012009,339149,276471,2030,"Мирослав 
Школенко",4,ukraine,insolvent,143,3,52
1339,ПОРТО-ФРАНКО,785079,1012012,499247,487919,888,"Мирослав 
Школенко",4,ukraine,insolvent,143,3,52
1340,ПОРТО-ФРАНКО,606027,1072010,357868,353694,9,"Мирослав 
Школенко",4,ukraine,insolvent,143,3,52
1341,ПОРТО-ФРАНКО,503571,1072009,326177,270877,115,"Мирослав 
Школенко",4,ukraine,insolvent,143,3,52
1342,ПОРТО-ФРАНКО,486526,1012010,307856,273136,85,"Мирослав 
Школенко",4,ukraine,insolvent,143,3,52
1343,ПРАВЕКС-БАНК,6208927,1072011,5000854,3049602,6079,"Intesa 
Sanpaolo (Італія)",2,world,NA,39,2,216
1344,ПРАВЕКС-БАНК,4504311.26,1012014,2370655.08,3045035,-49420,"Intesa
 Sanpaolo (Італія)",3,world,NA,39,2,216
1345,ПРАВЕКС-БАНК,4992423,1072013,2413901,3431760,-121221,"Intesa 
Sanpaolo (Італія)",2,world,NA,39,2,216
1346,ПРАВЕКС-БАНК,5180859,1012013,3381999,3101036,-300563,"Intesa 
Sanpaolo (Італія)",2,world,NA,39,2,216
1347,ПРАВЕКС-БАНК,4559501,1072014,2568873,2870934,116507,"Intesa 
Sanpaolo (Італія)",3,world,NA,39,2,216
1348,ПРАВЕКС-БАНК,7541430,1012010,5695215,4377104,-710801,"Intesa 
Sanpaolo (Італія)",2,world,NA,39,2,216
1349,ПРАВЕКС-БАНК,6710549,1072010,5371451,3878141,-149951,"Intesa 
Sanpaolo (Італія)",2,world,NA,39,2,216
1350,ПРАВЕКС-БАНК,5641697,1072012,3943469,2991678,-12755,"Intesa 
Sanpaolo (Італія)",2,world,NA,39,2,216
1351,ПРАВЕКС-БАНК,7225513,1072009,5707573,4037998,-193206,"Intesa 
Sanpaolo (Італія)",2,world,NA,39,2,216
1352,ПРАВЕКС-БАНК,5655515,1012011,5045896,2834422,-188413,"Intesa 
Sanpaolo (Італія)",2,world,NA,39,2,216
1353,ПРАВЕКС-БАНК,7268015,1012009,5954134,3827570,443,"Intesa 
Sanpaolo (Італія)",2,world,NA,39,2,216
1354,ПРАВЕКС-БАНК,5805819,1012012,5080713,3169105,-131649,"Intesa 
Sanpaolo (Італія)",2,world,NA,39,2,216
1355,ПРАЙМ-БАНК,255213,1072012,104700,72243,1254,"Майя Волкова, 
дружина колишнього ""директора парламенту"" Олександра 
Волкова",4,regionals,insolvent,215,3,43
1356,ПРАЙМ-БАНК,482391,1072014,192382,174246,2280,"Майя Волкова, 
дружина колишнього ""директора парламенту"" Олександра 
Волкова",4,regionals,insolvent,215,3,43
1357,ПРАЙМ-БАНК,409337,1072013,103031,128349,1931,"Майя Волкова, 
дружина колишнього ""директора парламенту"" Олександра 
Волкова",4,regionals,insolvent,215,3,43
1358,ПРАЙМ-БАНК,257128,1012013,102991,100055,2892,"Майя Волкова, 
дружина колишнього ""директора парламенту"" Олександра 
Волкова",4,regionals,insolvent,215,3,43
1359,ПРАЙМ-БАНК,151907,1072010,82024,76583,800,"Майя Волкова, 
дружина колишнього ""директора парламенту"" Олександра 
Волкова",4,regionals,insolvent,215,3,43
1360,ПРАЙМ-БАНК,179790,1012011,74005,93617,1670,"Майя Волкова, 
дружина колишнього ""директора парламенту"" Олександра 
Волкова",4,regionals,insolvent,215,3,43
1361,ПРАЙМ-БАНК,169737,1012010,98573,102297,1753,"Майя Волкова, 
дружина колишнього ""директора парламенту"" Олександра 
Волкова",4,regionals,insolvent,215,3,43
1362,ПРАЙМ-БАНК,147139,1012009,77295,88234,1540,"Майя Волкова, 
дружина колишнього ""директора парламенту"" Олександра 
Волкова",4,regionals,insolvent,215,3,43
1363,ПРАЙМ-БАНК,169930,1072009,87050,100479,823,"Майя Волкова, 
дружина колишнього ""директора парламенту"" Олександра 
Волкова",4,regionals,insolvent,215,3,43
1364,ПРАЙМ-БАНК,221721,1072011,73727,135000,1200,"Майя Волкова, 
дружина колишнього ""директора парламенту"" Олександра 
Волкова",4,regionals,insolvent,215,3,43
1365,ПРАЙМ-БАНК,224194,1012012,110107,70186,2450,"Майя Волкова, 
дружина колишнього ""директора парламенту"" Олександра 
Волкова",4,regionals,insolvent,215,3,43
1366,ПРАЙМ-БАНК,368611.69,1012014,150417.53,94545,3851,"Майя 
Волкова, дружина колишнього ""директора парламенту"" Олександра 
Волкова",4,regionals,insolvent,215,3,43
1367,ПРЕМIУМ,873106,1072011,336607,19242,-23349,"Леонід Первак + 8 
фізичних осіб",4,ukraine,NA,157,2,108
1368,ПРЕМIУМ,735904,1012011,318822,41941,1185,"Леонід Первак + 8 
фізичних осіб",4,ukraine,NA,157,2,108
1369,ПРЕМIУМ,1057904,1072013,411574,264901,12195,"Леонід Первак + 8 
фізичних осіб",4,ukraine,NA,157,2,108
1370,ПРЕМIУМ,333063,1072010,349244,60570,2813,"Леонід Первак + 8 
фізичних осіб",4,ukraine,NA,157,2,108
1371,ПРЕМIУМ,570699,1012009,279767,456995,1107,"Леонід Первак + 8 
фізичних осіб",4,ukraine,NA,157,2,108
1372,ПРЕМIУМ,430190,1072009,347841,267516,320,"Леонід Первак + 8 
фізичних осіб",4,ukraine,NA,157,2,108
1373,ПРЕМIУМ,719135,1012012,284542,254422,-8490,"Леонід Первак + 8 
фізичних осіб",4,ukraine,NA,157,2,108
1374,ПРЕМIУМ,690660,1012013,326451,162256,3438,"Леонід Первак + 8 
фізичних осіб",4,ukraine,NA,157,2,108
1375,ПРЕМIУМ,633820,1072012,203391,23632,2075,"Леонід Первак + 8 
фізичних осіб",4,ukraine,NA,157,2,108
1376,ПРЕМIУМ,917628,1072014,661902,594730,839,"Леонід Первак + 8 
фізичних осіб",4,ukraine,NA,157,2,108
1377,ПРЕМIУМ,271302,1012010,217453,180894,5170,"Леонід Первак + 8 
фізичних осіб",4,ukraine,NA,157,2,108
1378,ПРЕМIУМ,846683.86,1012014,506483.59,434367,2580,"Леонід Первак +
 8 фізичних осіб",4,ukraine,NA,157,2,108
1379,ПРИВАТБАНК,161739955,1072012,108394620,102413164,513450,"Ігор 
Коломойський, Генадій Боголюбов",1,ukraine,NA,1,3,62
1380,ПРИВАТБАНК,86066131,1012010,74991912,49835285,1050489,"Ігор 
Коломойський, Генадій Боголюбов",1,ukraine,NA,1,3,62
1381,ПРИВАТБАНК,190924454,1072013,125761874,120749835,1435023,"Ігор 
Коломойський, Генадій Боголюбов",1,ukraine,NA,1,3,62
1382,ПРИВАТБАНК,172428712,1012013,113725692,106342198,1661613,"Ігор 
Коломойський, Генадій Боголюбов",1,ukraine,NA,1,3,62
1383,ПРИВАТБАНК,80165465,1012009,72788727,57088455,1291776,"Ігор 
Коломойський, Генадій Боголюбов",1,ukraine,NA,1,3,62
1384,ПРИВАТБАНК,214490857.48,1012014,142548091.67,133551100,2013098,"Ігор
 Коломойський, Генадій Боголюбов",1,ukraine,NA,1,3,62
1385,ПРИВАТБАНК,204199603,1072014,146888021,131852219,613653,"Ігор 
Коломойський, Генадій Боголюбов",1,ukraine,NA,1,3,62
1386,ПРИВАТБАНК,97468584,1072010,85436646,61878015,631157,"Ігор 
Коломойський, Генадій Боголюбов",1,ukraine,NA,1,3,62
1387,ПРИВАТБАНК,145118473,1012012,122922207,91841753,1425816,"Ігор 
Коломойський, Генадій Боголюбов",1,ukraine,NA,1,3,62
1388,ПРИВАТБАНК,135740841,1072011,118003412,89487607,782338,"Ігор 
Коломойський, Генадій Боголюбов",1,ukraine,NA,1,3,62
1389,ПРИВАТБАНК,79508914,1072009,70372415,46980090,405272,"Ігор 
Коломойський, Генадій Боголюбов",1,ukraine,NA,1,3,62
1390,ПРИВАТБАНК,113437222,1012011,101855171,75182793,1370179,"Ігор 
Коломойський, Генадій Боголюбов",1,ukraine,NA,1,3,62
1391,ПРИВАТІНВЕСТ,76244,1072009,0,97,1707,NA,4,NA,NA,243,5,69
1392,ПРИВАТІНВЕСТ,198038,1012010,181052,121399,2297,NA,4,NA,NA,243,5,69
1393,ПРИВАТІНВЕСТ,89578,1012009,0,300,1434,NA,4,NA,NA,243,5,69
1394,ПРИЧОРНОМОР'Я,306142,1012009,284108,163420,1524,NA,4,NA,insolvent,207,5,174
1395,ПРОКРЕДИТ,2841579,1012010,2286161,1199796,-65335,"ПроКредит
 холдинг (Німеччина), ЄБРР, KfW",3,world,NA,75,2,187
1396,ПРОКРЕДИТ,3255758,1072014,2470468,2498892,19289,"ПроКредит 
холдинг (Німеччина), ЄБРР, KfW",4,world,NA,75,2,187
1397,ПРОКРЕДИТ,2411418,1072012,1701094,1573810,4305,"ПроКредит 
холдинг (Німеччина), ЄБРР, KfW",4,world,NA,75,2,187
1398,ПРОКРЕДИТ,2277932,1012013,1544368,1571061,48111,"ПроКредит 
холдинг (Німеччина), ЄБРР, KfW",4,world,NA,75,2,187
1399,ПРОКРЕДИТ,2686191,1072010,2188687,1440296,-12722,"ПроКредит 
холдинг (Німеччина), ЄБРР, KfW",3,world,NA,75,2,187
1400,ПРОКРЕДИТ,2412565,1072013,1696070,1797941,21613,"ПроКредит 
холдинг (Німеччина), ЄБРР, KfW",4,world,NA,75,2,187
1401,ПРОКРЕДИТ,2589717,1072011,2168271,1486070,7091,"ПроКредит 
холдинг (Німеччина), ЄБРР, KfW",3,world,NA,75,2,187
1402,ПРОКРЕДИТ,2900789,1072009,2363814,1125959,-62725,"ПроКредит 
холдинг (Німеччина), ЄБРР, KfW",3,world,NA,75,2,187
1403,ПРОКРЕДИТ,2404819,1012012,1757491,1531061,22329,"ПроКредит 
холдинг (Німеччина), ЄБРР, KfW",4,world,NA,75,2,187
1404,ПРОКРЕДИТ,2485129.72,1012014,1850221.79,1864708,58809,"ПроКредит
 холдинг (Німеччина), ЄБРР, KfW",4,world,NA,75,2,187
1405,ПРОКРЕДИТ,2403712,1012011,2054207,1406592,-12506,"ПроКредит 
холдинг (Німеччина), ЄБРР, KfW",3,world,NA,75,2,187
1406,ПРОКРЕДИТ,3453914,1012009,2858905,2756334,1226,"ПроКредит 
холдинг (Німеччина), ЄБРР, KfW",3,world,NA,75,2,187
1407,ПРОМЕКОНОМБАНК,412153,1072011,397587,219278,367,"Артем Рожок, 
Володимир Продивус",4,regionals,insolvent,170,2,87
1408,ПРОМЕКОНОМБАНК,330273,1072010,304291,159318,127,"Артем Рожок, 
Володимир Продивус",4,regionals,insolvent,170,2,87
1409,ПРОМЕКОНОМБАНК,568701,1072012,452717,333656,306,"Артем Рожок, 
Володимир Продивус",4,regionals,insolvent,170,2,87
1410,ПРОМЕКОНОМБАНК,346055,1012010,293881,139933,-13154,"Артем 
Рожок, Володимир Продивус",4,regionals,insolvent,170,2,87
1411,ПРОМЕКОНОМБАНК,622555,1012013,518335,386841,726,"Артем Рожок, 
Володимир Продивус",4,regionals,insolvent,170,2,87
1412,ПРОМЕКОНОМБАНК,968799.27,1012014,777506.21,674112,910,"Артем 
Рожок, Володимир Продивус",4,regionals,insolvent,170,2,87
1413,ПРОМЕКОНОМБАНК,854824,1072014,633155,763142,-161276,"Артем 
Рожок, Володимир Продивус",4,regionals,insolvent,170,2,87
1414,ПРОМЕКОНОМБАНК,385779,1072009,312449,190018,23,"Артем Рожок, 
Володимир Продивус",4,regionals,insolvent,170,2,87
1415,ПРОМЕКОНОМБАНК,380747,1012011,354190,199419,-7879,"Артем Рожок,
 Володимир Продивус",4,regionals,insolvent,170,2,87
1416,ПРОМЕКОНОМБАНК,458047,1012012,434950,274344,665,"Артем Рожок, 
Володимир Продивус",4,regionals,insolvent,170,2,87
1417,ПРОМЕКОНОМБАНК,444437,1012009,348186,301112,985,"Артем Рожок, 
Володимир Продивус",4,regionals,insolvent,170,2,87
1418,ПРОМЕКОНОМБАНК,891830,1072013,651754,579294,371,"Артем Рожок, 
Володимир Продивус",4,regionals,insolvent,170,2,87
1419,ПРОМИСЛОВО-ФІНАНСОВИЙ,178759,1072011,84352,87031,767,"Олег 
Максак",4,ukraine,NA,220,2,153
1420,ПРОМИСЛОВО-ФІНАНСОВИЙ,234523,1012010,122813,105202,164,"Олег 
Максак",4,ukraine,NA,220,2,153
1421,ПРОМИСЛОВО-ФІНАНСОВИЙ,225580,1012012,143072,98143,2086,"Олег 
Максак",4,ukraine,NA,220,2,153
1422,ПРОМИСЛОВО-ФІНАНСОВИЙ,234676,1072014,189133,90231,2356,"Олег 
Максак",4,ukraine,NA,220,2,153
1423,ПРОМИСЛОВО-ФІНАНСОВИЙ,232643.6,1012014,184286.34,89257,3124,"Олег
 Максак",4,ukraine,NA,220,2,153
1424,ПРОМИСЛОВО-ФІНАНСОВИЙ,210076,1012013,147530,74831,2638,"Олег 
Максак",4,ukraine,NA,220,2,153
1425,ПРОМИСЛОВО-ФІНАНСОВИЙ,177927,1012011,81644,82522,2542,"Олег 
Максак",4,ukraine,NA,220,2,153
1426,ПРОМИСЛОВО-ФІНАНСОВИЙ,217136,1072013,170308,83340,1495,"Олег 
Максак",4,ukraine,NA,220,2,153
1427,ПРОМИСЛОВО-ФІНАНСОВИЙ,213194,1012009,142360,113263,3229,"Олег 
Максак",4,ukraine,NA,220,2,153
1428,ПРОМИСЛОВО-ФІНАНСОВИЙ,237160,1072012,131118,88412,1348,"Олег 
Максак",4,ukraine,NA,220,2,153
1429,ПРОМИСЛОВО-ФІНАНСОВИЙ,181940,1072010,124232,95214,124,"Олег 
Максак",4,ukraine,NA,220,2,153
1430,ПРОМИСЛОВО-ФІНАНСОВИЙ,217415,1072009,194302,94390,24,"Олег 
Максак",4,ukraine,NA,220,2,153
1431,ПРОМІНВЕСТБАНК,38160931,1012012,29226982,16507250,29977,"Внєшекономбанк
 (Росія)",1,russia,NA,7,2,91
1432,ПРОМІНВЕСТБАНК,30437197,1012010,24462012,14593393,-2750815,"Внєшекономбанк
 (Росія)",1,russia,NA,7,2,91
1433,ПРОМІНВЕСТБАНК,37337175,1072013,26132620,13031545,-2656596,"Внєшекономбанк
 (Росія)",1,russia,NA,7,2,91
1434,ПРОМІНВЕСТБАНК,34612855,1012011,25712093,19481703,-844981,"Внєшекономбанк
 (Росія)",1,russia,NA,7,2,91
1435,ПРОМІНВЕСТБАНК,27866166,1072009,23718135,12971515,-375211,"Внєшекономбанк
 (Росія)",1,russia,NA,7,2,91
1436,ПРОМІНВЕСТБАНК,39737491.82,1012014,28400115.56,13897924,-2562906,"Внєшекономбанк
 (Росія)",1,russia,NA,7,2,91
1437,ПРОМІНВЕСТБАНК,51299831,1072014,38099196,15073652,858795,"Внєшекономбанк
 (Росія)",1,russia,NA,7,2,91
1438,ПРОМІНВЕСТБАНК,27489483,1012009,24093128,15042107,99303,"Внєшекономбанк
 (Росія)",1,russia,NA,7,2,91
1439,ПРОМІНВЕСТБАНК,40998166,1072012,30587075,14865014,-11475,"Внєшекономбанк
 (Росія)",1,russia,NA,7,2,91
